GRE Score,TOEFL Score,University Rating,SOP,LOR,CGPA,Research,Chance of Admit,GRE_x_CGPA,TOEFL_x_CGPA,GRE_x_TOEFL,Research_x_CGPA,SOP_x_LOR,UnivRating_x_CGPA,GRE_squared,CGPA_squared,TOEFL_squared,CGPA_cubed,GRE_sqrt,Academic_Score,Application_Strength,Profile_Strength,Test_Score_Avg,SOP_to_LOR_ratio,GRE_to_TOEFL_ratio,CGPA_Achievement,Test_Performance,CGPA_Category,GRE_Category,TOEFL_Category,High_Achiever,Mean_All_Scores,Score_Consistency,Total_Weighted_Score
328,98,2,3.0,2.0,9.41,1,0.55,3086.48,922.1800000000001,32144,9.41,6.0,18.82,107584,88.5481,9604,833.237621,18.110770276274835,91.82137254901961,48.00000000000001,79.49282352941177,89.06862745098039,1.5,3.3469387755102042,0.9410000000000001,0.65,3,3,0,0,0.687062091503268,0.21534688535099117,117.23500000000001
334,105,5,4.0,1.5,7.67,0,0.56,2561.78,805.35,35070,0.0,6.0,38.35,111556,58.8289,11025,451.21766299999996,18.275666882497067,86.93735294117646,64.00000000000001,71.36241176470588,92.86764705882354,2.6666666666666665,3.1809523809523808,0.767,0.775,1,3,2,0,0.7873921568627451,0.2344228380291037,113.395
304,117,3,1.5,2.5,8.81,0,0.46,2678.2400000000002,1030.77,35568,0.0,3.75,26.43,92416,77.6161,13689,683.7978410000001,17.435595774162696,90.90911764705882,44.0,67.74547058823529,93.45588235294117,0.6,2.5982905982905984,0.881,0.7375,2,0,3,0,0.6916862745098039,0.26289363065327825,111.935
332,96,3,4.0,1.5,8.97,0,0.54,2978.0400000000004,861.1200000000001,31872,0.0,6.0,26.910000000000004,110224,80.46090000000001,9216,721.7342730000001,18.2208671582886,90.0564705882353,56.00000000000001,70.83388235294117,88.8235294117647,2.6666666666666665,3.4583333333333335,0.897,0.65,2,3,0,0,0.7289117647058823,0.23676475820240564,115.69500000000001
318,94,3,3.0,4.0,8.4,1,0.49,2671.2000000000003,789.6,29892,8.4,12.0,25.200000000000003,101124,70.56,8836,592.7040000000001,17.832554500127006,85.9186274509804,68.0,81.95117647058824,85.93137254901961,0.75,3.382978723404255,0.8400000000000001,0.5375,2,2,0,0,0.7597712418300654,0.10939829841930634,112.35
325,114,3,5.0,2.5,7.75,1,0.65,2518.75,883.5,37050,7.75,12.5,23.25,105625,60.0625,12996,465.484375,18.027756377319946,88.20588235294117,72.00000000000001,84.52352941176471,95.29411764705881,2.0,2.8508771929824563,0.775,0.83125,1,3,3,0,0.796813725490196,0.18486785704246708,114.725
302,120,2,2.5,5.0,7.46,1,0.5,2252.92,895.2,36240,7.46,12.5,14.92,91204,55.6516,14400,415.160936,17.378147196982766,85.92823529411764,68.00000000000001,81.95694117647058,94.41176470588235,0.5,2.5166666666666666,0.746,0.7625,1,0,3,0,0.7557058823529412,0.18820076742173897,109.76
321,102,4,3.5,3.5,6.9,0,0.37,2214.9,703.8000000000001,32742,0.0,12.25,27.6,103041,47.61000000000001,10404,328.50900000000007,17.916472867168917,81.89411764705882,72.0,70.73647058823529,89.70588235294117,1.0,3.1470588235294117,0.6900000000000001,0.65625,0,2,1,0,0.7806862745098039,0.10264906453459276,108.15
296,102,5,4.5,4.5,7.75,0,0.47,2294.0,790.5,30192,0.0,20.25,38.75,87616,60.0625,10404,465.484375,17.204650534085253,82.72058823529413,92.00000000000001,77.23235294117649,86.02941176470588,1.0,2.9019607843137254,0.775,0.5,1,0,1,0,0.8825980392156864,0.046115546170634444,107.375
340,109,1,1.5,1.5,8.84,1,0.56,3005.6,963.56,37060,8.84,2.25,8.84,115600,78.1456,11881,690.807104,18.439088914585774,93.06833333333333,28.000000000000004,74.241,95.41666666666666,1.0,3.1192660550458715,0.884,0.8625,2,3,2,1,0.5987222222222222,0.31142907878217013,118.03999999999999
311,106,4,4.5,4.5,9.73,1,0.67,3026.03,1031.38,32966,9.73,20.25,38.92,96721,94.67290000000001,11236,921.1673170000001,17.635192088548397,93.01803921568627,88.00000000000001,92.21082352941177,89.90196078431372,1.0,2.9339622641509435,0.9730000000000001,0.64375,3,1,2,0,0.8951732026143789,0.031028137941204684,118.655
317,103,3,4.0,4.5,9.52,1,0.67,3017.8399999999997,980.56,32651,9.52,18.0,28.56,100489,90.6304,10609,862.8014079999999,17.804493814764857,92.1706862745098,80.00000000000001,89.30241176470588,89.5343137254902,0.8888888888888888,3.0776699029126213,0.952,0.64375,3,2,1,0,0.8404477124183006,0.05446072215453291,118.17
291,100,4,1.5,3.0,9.19,1,0.39,2674.29,919.0,29100,9.19,4.5,36.76,84681,84.45609999999999,10000,776.1515589999999,17.05872210923198,87.5492156862745,52.0,78.1295294117647,84.46078431372548,0.5,2.91,0.9189999999999999,0.44375,3,0,1,0,0.7180359477124183,0.22804586654270367,109.615
331,101,5,2.0,3.5,9.26,1,0.7,3065.06,935.26,33431,9.26,7.0,46.3,109561,85.74759999999999,10201,794.0227759999999,18.193405398660254,92.15519607843137,64.0,84.49311764705882,90.75980392156863,0.5714285714285714,3.277227722772277,0.9259999999999999,0.70625,3,3,1,0,0.8068660130718954,0.2062429784295218,118.75999999999999
334,117,1,4.0,4.0,8.87,0,0.7,2962.58,1037.79,39078,0.0,16.0,8.87,111556,78.67689999999999,13689,697.8641029999998,18.275666882497067,94.23735294117647,68.00000000000001,76.94241176470588,97.86764705882352,1.0,2.8547008547008548,0.8869999999999999,0.925,2,3,3,1,0.7740588235294118,0.0799458415294671,119.64499999999998
295,103,1,1.5,1.5,7.61,0,0.34,2244.9500000000003,783.83,30385,0.0,2.25,7.61,87025,57.9121,10609,440.71108100000004,17.175564037317667,82.26598039215686,28.000000000000004,57.75958823529412,86.29901960784314,1.0,2.8640776699029127,0.761,0.50625,1,0,1,0,0.5478300653594771,0.2618316029374776,102.83500000000001
317,108,5,3.5,3.0,9.63,0,0.6,3052.71,1040.0400000000002,34236,0.0,10.5,48.150000000000006,100489,92.73690000000002,11664,893.0563470000002,17.804493814764857,93.65235294117646,72.0,77.79141176470587,91.61764705882354,1.1666666666666667,2.935185185185185,0.9630000000000001,0.70625,3,2,2,0,0.8492254901960784,0.14301598816905867,117.805
317,120,5,2.5,2.5,8.89,1,0.73,2818.13,1066.8000000000002,38040,8.89,6.25,44.45,100489,79.03210000000001,14400,702.5953690000001,17.804493814764857,93.19235294117647,60.00000000000001,83.91541176470588,96.61764705882354,1.0,2.6416666666666666,0.889,0.85625,2,2,3,0,0.8035588235294119,0.21865742462253726,117.265
333,97,3,3.5,1.5,8.55,0,0.5,2847.15,829.35,32301,0.0,5.25,25.650000000000002,110889,73.1025,9409,625.0263750000001,18.24828759089466,88.68774509803923,52.0,68.81264705882353,89.38725490196077,2.3333333333333335,3.4329896907216493,0.8550000000000001,0.66875,2,3,0,0,0.7071241830065359,0.2322743260734261,114.325
333,98,1,1.0,2.5,7.15,0,0.34,2380.9500000000003,700.7,32634,0.0,2.5,7.15,110889,51.1225,9604,365.52587500000004,18.24828759089466,83.29607843137255,32.00000000000001,59.57764705882353,89.80392156862744,0.4,3.3979591836734695,0.7150000000000001,0.68125,1,3,0,0,0.5685130718954249,0.2702635420486963,108.32500000000002
309,105,4,4.5,1.5,8.19,0,0.46,2530.71,859.9499999999999,32445,0.0,6.75,32.76,95481,67.0761,11025,549.3532589999999,17.578395831246947,86.44382352941177,64.00000000000001,71.06629411764706,89.19117647058823,3.0,2.942857142857143,0.819,0.61875,2,1,2,0,0.7671372549019607,0.23240174200849123,110.215
319,104,2,5.0,1.0,8.24,0,0.39,2628.56,856.96,33176,0.0,5.0,16.48,101761,67.8976,10816,559.476224,17.86057109949175,87.46490196078432,56.00000000000001,69.2789411764706,90.24509803921569,5.0,3.0673076923076925,0.8240000000000001,0.66875,2,2,1,0,0.7048169934640524,0.28923157959653933,111.74000000000001
300,99,2,5.0,1.5,9.5,0,0.42,2850.0,940.5,29700,0.0,7.5,19.0,90000,90.25,9801,857.375,17.320508075688775,89.50735294117646,60.00000000000001,71.70441176470587,85.36764705882352,3.3333333333333335,3.0303030303030303,0.95,0.4875,3,0,0,0,0.7262254901960784,0.25280160307844396,111.85
317,101,5,4.0,5.0,8.51,1,0.6,2697.67,859.51,32017,8.51,20.0,42.55,100489,72.42009999999999,10201,616.295051,17.804493814764857,87.71401960784314,92.00000000000001,90.22841176470588,88.70098039215686,0.8,3.1386138613861387,0.851,0.61875,2,2,1,0,0.9041699346405229,0.07173015926226088,115.08500000000001
314,100,3,1.5,3.0,7.99,0,0.34,2508.86,799.0,31400,0.0,4.5,23.97,98596,63.84010000000001,10000,510.08239900000007,17.72004514666935,85.11686274509805,48.0,65.47011764705883,87.84313725490196,0.5,3.14,0.799,0.5875,1,1,1,0,0.6759771241830065,0.2223306349775474,108.76500000000001
328,109,2,4.0,5.0,9.85,1,0.71,3230.7999999999997,1073.6499999999999,35752,9.85,20.0,19.7,107584,97.0225,11881,955.671625,18.110770276274835,95.87303921568628,80.0,91.52382352941177,93.65196078431373,0.8,3.0091743119266057,0.985,0.7875,3,3,2,1,0.8430065359477125,0.07278188911614007,122.425
322,118,1,1.0,2.5,7.15,1,0.49,2302.3,843.7,37996,7.15,2.5,7.15,103684,51.1225,13924,365.52587500000004,17.944358444926362,86.33039215686274,32.00000000000001,71.39823529411765,96.51960784313725,0.4,2.7288135593220337,0.7150000000000001,0.8625,1,2,3,0,0.5908986928104576,0.2921506881832059,110.125
290,117,5,1.0,2.0,8.12,1,0.42,2354.7999999999997,950.04,33930,8.12,2.0,40.599999999999994,84100,65.93439999999998,13689,535.3873279999998,17.029386365926403,86.70794117647058,44.00000000000001,75.22476470588235,91.3970588235294,0.5,2.4786324786324787,0.8119999999999999,0.65,2,0,3,0,0.7066568627450981,0.2959844202390076,107.72
316,93,4,2.5,3.0,6.93,1,0.4,2189.88,644.49,29388,6.93,7.5,27.72,99856,48.024899999999995,8649,332.81255699999997,17.776388834631177,79.62441176470588,60.00000000000001,75.77464705882352,85.22058823529413,0.8333333333333334,3.3978494623655915,0.693,0.5125,0,2,0,0,0.7162352941176472,0.14717501010231296,106.155
302,96,5,3.0,3.0,9.11,1,0.47,2751.22,874.56,28992,9.11,9.0,45.55,91204,82.9921,9216,756.0580309999999,17.378147196982766,87.52823529411764,68.0,82.91694117647057,84.41176470588235,1.0,3.1458333333333335,0.9109999999999999,0.4625,3,0,0,0,0.7998725490196078,0.13567989807073272,111.935
330,120,4,4.0,1.5,9.66,0,0.69,3187.8,1159.2,39600,0.0,6.0,38.64,108900,93.3156,14400,901.4286960000001,18.16590212458495,97.61058823529412,60.00000000000001,76.56635294117646,98.52941176470588,2.6666666666666665,2.75,0.966,0.9375,3,3,3,1,0.8060980392156862,0.2632066132255699,121.56
292,96,5,3.5,3.5,7.67,0,0.34,2239.64,736.3199999999999,28032,0.0,12.25,38.35,85264,58.8289,9216,451.21766299999996,17.08800749063506,80.73882352941175,76.0,71.24329411764705,82.94117647058823,1.0,3.0416666666666665,0.767,0.4,1,0,0,0,0.8043039215686275,0.060797564147162794,104.39500000000001
328,97,5,3.0,2.0,9.48,1,0.66,3109.44,919.5600000000001,31816,9.48,6.0,47.400000000000006,107584,89.8704,9409,851.9713920000002,18.110770276274835,91.89303921568627,60.00000000000001,83.13582352941177,88.65196078431372,1.5,3.381443298969072,0.9480000000000001,0.6375,3,3,0,0,0.7868398692810458,0.21611924869808316,118.08000000000001
295,110,5,2.0,3.5,7.71,1,0.44,2274.45,848.1,32450,7.71,7.0,38.55,87025,59.4441,12100,458.314011,17.175564037317667,84.1243137254902,64.0,79.67458823529411,89.21568627450979,0.5714285714285714,2.6818181818181817,0.771,0.59375,1,0,3,0,0.7758856209150325,0.18180567103998466,107.485
297,99,4,5.0,3.5,9.64,1,0.54,2863.0800000000004,954.36,29403,9.64,17.5,38.56,88209,92.92960000000001,9801,895.8413440000002,17.233687939614086,89.75852941176471,84.0,89.05511764705882,84.92647058823529,1.4285714285714286,3.0,0.9640000000000001,0.46875,3,0,0,0,0.860421568627451,0.10643501258098387,114.24000000000001
316,107,4,2.5,1.5,9.15,0,0.52,2891.4,979.0500000000001,33812,0.0,3.75,36.6,99856,83.72250000000001,11449,766.0608750000001,17.776388834631177,91.42107843137255,48.00000000000001,69.25264705882353,91.05392156862746,1.6666666666666667,2.953271028037383,0.915,0.6875,3,2,2,0,0.7226797385620914,0.2589712486954942,114.275
298,104,5,3.0,1.0,9.31,1,0.5,2774.38,968.24,30992,9.31,3.0,46.550000000000004,88804,86.6761,10816,806.9544910000001,17.26267650163207,89.58313725490197,52.0,79.34988235294118,87.15686274509804,3.0,2.8653846153846154,0.931,0.5375,3,0,1,0,0.7456895424836603,0.27281747377068327,112.035
326,92,2,1.5,4.0,6.86,0,0.34,2236.36,631.12,29992,0.0,6.0,13.72,106276,47.0596,8464,322.82885600000003,18.05547008526779,80.16549019607844,52.0,63.699294117647064,86.27450980392157,0.375,3.5434782608695654,0.686,0.5625,0,3,0,0,0.6519150326797385,0.21981977113099857,106.26
322,113,3,4.0,3.0,9.8,1,0.77,3155.6000000000004,1107.4,36386,9.8,12.0,29.400000000000002,103684,96.04000000000002,12769,941.1920000000002,17.944358444926362,95.8887254901961,68.0,87.93323529411765,94.43627450980392,1.3333333333333333,2.849557522123894,0.9800000000000001,0.8,3,2,3,1,0.811454248366013,0.14117582243859933,120.9
340,111,3,4.0,1.0,9.07,0,0.65,3083.8,1006.77,37740,0.0,4.0,27.21,115600,82.26490000000001,12321,746.142643,18.439088914585774,94.405,52.0,72.243,96.25,4.0,3.063063063063063,0.907,0.8875,3,3,3,1,0.7386666666666666,0.2903202369797876,119.64500000000001
331,108,3,2.0,5.0,7.75,1,0.57,2565.25,837.0,35748,7.75,10.0,23.25,109561,60.0625,11664,465.484375,18.193405398660254,87.57352941176471,68.0,82.94411764705882,93.67647058823529,0.4,3.064814814814815,0.775,0.79375,1,3,2,0,0.7747549019607843,0.21921060010234866,114.775
333,98,4,1.5,1.0,9.39,0,0.5,3126.8700000000003,920.22,32634,0.0,1.5,37.56,110889,88.17210000000001,9604,827.9360190000001,18.24828759089466,92.25607843137254,36.00000000000001,66.15364705882352,89.80392156862744,1.5,3.3979591836734695,0.9390000000000001,0.68125,3,3,0,0,0.6725130718954248,0.330080704635203,116.41500000000002
313,116,4,3.5,4.0,7.68,1,0.61,2403.8399999999997,890.88,36308,7.68,14.0,30.72,97969,58.9824,13456,452.9848319999999,17.69180601295413,87.10725490196079,76.00000000000001,85.06435294117648,94.36274509803921,0.875,2.6982758620689653,0.768,0.78125,1,1,3,0,0.825875816993464,0.09851140375870879,112.63
304,104,2,3.5,5.0,9.52,0,0.49,2894.08,990.0799999999999,31616,0.0,17.5,19.04,92416,90.6304,10816,862.8014079999999,17.435595774162696,91.04078431372548,76.0,77.4244705882353,88.0392156862745,0.7,2.923076923076923,0.952,0.575,3,0,1,0,0.8021307189542485,0.1023019041863532,114.47
321,95,3,2.0,2.0,7.15,0,0.34,2295.15,679.25,30495,0.0,4.0,21.450000000000003,103041,51.1225,9025,365.52587500000004,17.916472867168917,81.43578431372549,44.00000000000001,62.061470588235295,86.78921568627452,1.0,3.3789473684210525,0.7150000000000001,0.56875,1,2,0,0,0.641797385620915,0.21716330800863165,106.225
321,95,3,5.0,1.5,9.0,0,0.49,2889.0,855.0,30495,0.0,7.5,27.0,103041,81.0,9025,729.0,17.916472867168917,88.8357843137255,64.0,72.50147058823529,86.78921568627452,3.3333333333333335,3.3789473684210525,0.9,0.56875,3,2,0,0,0.7559640522875816,0.25298798776442916,113.95
313,97,5,1.5,1.5,8.49,0,0.38,2657.37,823.53,30361,0.0,2.25,42.45,97969,72.0801,9409,611.960049,17.69180601295413,86.38892156862744,44.0,65.03335294117646,86.44607843137256,1.0,3.2268041237113403,0.849,0.54375,2,1,0,0,0.6963202614379084,0.2763510005301967,109.61500000000001
330,119,4,2.5,2.0,7.1,0,0.55,2343.0,844.9,39270,0.0,5.0,28.4,108900,50.41,14161,357.91099999999994,18.16590212458495,87.1622549019608,52.0,67.89735294117648,98.11274509803923,1.25,2.773109243697479,0.71,0.925,1,3,3,0,0.7287091503267974,0.23972621189705423,111.94999999999999
338,110,3,5.0,1.5,7.55,0,0.56,2551.9,830.5,37180,0.0,7.5,22.65,114244,57.0025,12100,430.36887499999995,18.384776310850235,87.91078431372549,64.0,71.94647058823529,95.5392156862745,3.3333333333333335,3.0727272727272728,0.755,0.8625,1,3,3,0,0.7609640522875817,0.2619479449712549,114.525
338,120,2,2.5,4.0,6.84,0,0.57,2311.92,820.8,40560,0.0,10.0,13.68,114244,46.785599999999995,14400,320.01350399999995,18.384776310850235,87.15411764705883,60.00000000000001,70.29247058823529,99.70588235294117,0.625,2.816666666666667,0.6839999999999999,0.9875,0,3,3,0,0.729686274509804,0.1902849933261189,113.29
301,103,2,3.5,1.0,8.26,1,0.34,2486.2599999999998,850.78,31003,8.26,3.5,16.52,90601,68.2276,10609,563.559976,17.349351572897472,85.48362745098039,44.0,74.49017647058824,87.18137254901961,3.5,2.9223300970873787,0.826,0.54375,2,0,1,0,0.644937908496732,0.2549881786013841,108.31
328,113,3,2.5,3.0,7.74,1,0.61,2538.7200000000003,874.62,37064,7.74,7.5,23.22,107584,59.9076,12769,463.68482400000005,18.110770276274835,88.26637254901961,56.00000000000001,79.75982352941176,95.31862745098039,0.8333333333333334,2.9026548672566372,0.774,0.8374999999999999,1,3,3,0,0.730062091503268,0.18342640414143022,114.14000000000001
291,98,4,2.0,5.0,8.67,1,0.45,2522.97,849.66,28518,8.67,10.0,34.68,84681,75.1689,9604,651.7143629999999,17.05872210923198,85.05254901960784,72.00000000000001,82.6315294117647,83.62745098039215,0.4,2.9693877551020407,0.867,0.41875,2,0,0,0,0.7899248366013071,0.20354790637191303,108.745
292,118,2,5.0,4.5,7.73,1,0.46,2257.1600000000003,912.1400000000001,34456,7.73,22.5,15.46,85264,59.752900000000004,13924,461.8899170000001,17.08800749063506,85.5621568627451,84.00000000000001,86.53729411764706,92.1078431372549,1.1111111111111112,2.4745762711864407,0.773,0.675,1,0,3,0,0.8191928104575164,0.08333426675371121,109.40500000000002
338,101,5,2.5,3.5,7.74,1,0.59,2616.12,781.74,34138,7.74,8.75,38.7,114244,59.9076,10201,463.68482400000005,18.384776310850235,86.7957843137255,68.0,82.47747058823529,91.78921568627452,0.7142857142857143,3.3465346534653464,0.774,0.75,1,3,1,0,0.8016307189542484,0.16300758911767793,115.09
326,117,2,4.5,2.0,9.12,0,0.6,2973.12,1067.04,38142,0.0,9.0,18.24,106276,83.17439999999999,13689,758.5505279999998,18.05547008526779,94.41382352941177,60.00000000000001,74.64829411764705,96.69117647058823,2.25,2.786324786324786,0.9119999999999999,0.875,3,3,3,1,0.7576372549019608,0.2163982500616809,118.41999999999999
338,110,1,2.0,3.5,6.95,0,0.45,2349.1,764.5,37180,0.0,7.0,6.95,114244,48.3025,12100,335.702375,18.384776310850235,85.51078431372548,48.0,65.70647058823528,95.5392156862745,0.5714285714285714,3.0727272727272728,0.6950000000000001,0.8625,0,3,3,0,0.6509640522875816,0.20736692021668687,111.42500000000001
306,98,1,2.0,3.0,9.62,0,0.38,2943.72,942.7599999999999,29988,0.0,6.0,9.62,93636,92.54439999999998,9604,890.2771279999998,17.4928556845359,90.39666666666668,44.00000000000001,67.438,85.83333333333334,0.6666666666666666,3.122448979591837,0.962,0.5125,3,1,0,0,0.6464444444444445,0.20778390484133052,112.32
338,94,4,1.0,2.5,9.46,0,0.49,3197.4800000000005,889.2400000000001,31772,0.0,2.5,37.84,114244,89.49160000000002,8836,846.5905360000003,18.384776310850235,92.21745098039216,44.00000000000001,68.53047058823529,88.87254901960785,0.4,3.595744680851064,0.9460000000000001,0.6625,3,3,0,0,0.7039084967320263,0.2975882001273837,117.56
291,104,3,3.5,1.5,8.88,0,0.34,2584.0800000000004,923.5200000000001,30264,0.0,5.25,26.64,84681,78.85440000000001,10816,700.2270720000001,17.05872210923198,87.14254901960784,52.0,67.88552941176471,86.12745098039215,2.3333333333333335,2.798076923076923,0.8880000000000001,0.49375,2,0,1,0,0.7017581699346405,0.22134898625880547,108.13
291,104,4,2.5,4.5,8.65,1,0.43,2517.15,899.6,30264,8.65,11.25,34.6,84681,74.8225,10816,647.2146250000001,17.05872210923198,86.22254901960784,72.00000000000001,83.3335294117647,86.12745098039215,0.5555555555555556,2.798076923076923,0.865,0.49375,2,0,1,0,0.7979248366013073,0.14950670649314798,109.57499999999999
317,109,4,4.5,3.0,9.58,1,0.7,3036.86,1044.22,34553,9.58,13.5,38.32,100489,91.7764,11881,879.2179120000001,17.804493814764857,93.6606862745098,76.00000000000001,88.99641176470588,92.03431372549021,1.5,2.908256880733945,0.958,0.71875,3,2,2,0,0.849781045751634,0.13143417670687044,119.03
312,119,4,3.0,2.0,7.38,1,0.54,2302.56,878.22,37128,7.38,6.0,29.52,97344,54.4644,14161,401.947272,17.663521732655695,86.4293137254902,56.00000000000001,78.65758823529413,95.46568627450979,1.5,2.6218487394957983,0.738,0.8125,1,1,3,0,0.741218954248366,0.2142631185787312,110.58
326,117,4,5.0,2.5,7.05,1,0.62,2298.2999999999997,824.85,38142,7.05,12.5,28.2,106276,49.7025,13689,350.402625,18.05547008526779,86.13382352941177,76.00000000000001,84.48029411764706,96.69117647058823,2.0,2.786324786324786,0.705,0.875,1,3,3,0,0.8231372549019608,0.19545870102461127,113.175
321,111,5,1.5,2.5,7.55,0,0.49,2423.5499999999997,838.05,35631,0.0,3.75,37.75,103041,57.0025,12321,430.36887499999995,17.916472867168917,86.36911764705883,52.0,67.4214705882353,93.45588235294117,0.6,2.891891891891892,0.755,0.76875,1,2,3,0,0.7373529411764705,0.24983666636743235,110.52499999999999
322,119,5,4.5,4.5,9.28,0,0.77,2988.16,1104.32,38318,0.0,20.25,46.4,103684,86.1184,14161,799.1787519999998,17.944358444926362,95.05872549019607,92.00000000000001,84.63523529411765,96.93627450980392,1.0,2.7058823529411766,0.9279999999999999,0.875,3,2,3,1,0.944454248366013,0.03418137748402064,120.47999999999999
290,99,2,4.0,4.0,6.91,0,0.34,2003.9,684.09,28710,0.0,16.0,13.82,84100,47.7481,9801,329.939371,17.029386365926403,78.1179411764706,72.00000000000001,68.47076470588236,83.8970588235294,1.0,2.9292929292929295,0.6910000000000001,0.425,0,0,0,0,0.7281568627450979,0.05498333940801289,101.535
308,120,1,4.0,4.0,8.62,1,0.66,2654.9599999999996,1034.3999999999999,36960,8.62,16.0,8.62,94864,74.30439999999999,14400,640.5039279999999,17.549928774784245,91.18588235294118,68.00000000000001,85.1115294117647,95.29411764705881,1.0,2.566666666666667,0.8619999999999999,0.8,2,1,3,0,0.7613137254901959,0.0748165590537985,115.01999999999998
291,100,4,4.5,1.0,9.91,0,0.46,2883.81,991.0,29100,0.0,4.5,39.64,84681,98.2081,10000,973.2422710000001,17.05872210923198,90.42921568627452,60.00000000000001,72.25752941176471,84.46078431372548,4.5,2.91,0.991,0.44375,3,0,1,0,0.7633692810457516,0.2832150841919958,111.63499999999999
333,98,2,4.0,2.5,9.47,1,0.58,3153.51,928.0600000000001,32634,9.47,10.0,18.94,110889,89.68090000000001,9604,849.2781230000002,18.24828759089466,92.57607843137254,60.00000000000001,83.54564705882352,89.80392156862744,1.6,3.3979591836734695,0.9470000000000001,0.68125,3,3,0,0,0.7405130718954248,0.16953124127590927,119.19500000000001
315,92,1,3.5,3.0,8.43,0,0.37,2655.45,775.56,28980,0.0,10.5,8.43,99225,71.0649,8464,599.077107,17.74823934929885,85.31313725490197,56.00000000000001,67.98788235294118,84.65686274509805,1.1666666666666667,3.4239130434782608,0.843,0.49375,2,2,0,0,0.6726895424836602,0.11276942932681662,109.80499999999999
321,94,3,1.5,1.0,7.0,0,0.34,2247.0,658.0,30174,0.0,1.5,21.0,103041,49.0,8836,343.0,17.916472867168917,80.62745098039214,32.0,57.97647058823529,86.37254901960785,1.5,3.4148936170212765,0.7,0.5562499999999999,1,2,0,0,0.5879084967320262,0.28669684130774803,104.8
295,104,5,1.0,2.0,9.39,1,0.42,2770.05,976.5600000000001,30680,9.39,2.0,46.95,87025,88.17210000000001,10816,827.9360190000001,17.175564037317667,89.5943137254902,44.00000000000001,76.95658823529412,86.7156862745098,0.5,2.8365384615384617,0.9390000000000001,0.51875,3,0,1,0,0.712218954248366,0.2975657845585513,111.215
321,119,1,4.5,4.0,8.67,0,0.65,2783.07,1031.73,38199,0.0,18.0,8.67,103041,75.1689,14161,651.7143629999999,17.916472867168917,92.51578431372549,72.00000000000001,77.1094705882353,96.78921568627452,1.125,2.697478991596639,0.867,0.8687499999999999,2,2,3,1,0.783797385620915,0.06547762072525284,116.895
293,116,3,3.5,1.5,7.16,0,0.38,2097.88,830.5600000000001,33988,0.0,5.25,21.48,85849,51.2656,13456,367.06169600000004,17.11724276862369,82.96843137254902,52.0,65.38105882352941,91.421568627451,2.3333333333333335,2.5258620689655173,0.716,0.65625,1,0,3,0,0.6907385620915032,0.22677746881337102,104.31
300,119,1,4.0,3.0,7.09,1,0.4,2127.0,843.71,35700,7.09,12.0,7.09,90000,50.2681,14161,356.400829,17.320508075688775,84.03401960784313,60.00000000000001,78.42041176470588,93.70098039215686,1.3333333333333333,2.5210084033613445,0.709,0.7375,1,0,3,0,0.6971699346405229,0.13545586092005482,107.41499999999999
306,108,5,3.0,2.0,9.64,0,0.52,2949.84,1041.1200000000001,33048,0.0,6.0,48.2,93636,92.92960000000001,11664,895.8413440000002,17.4928556845359,92.56,60.00000000000001,73.536,90.0,1.5,2.8333333333333335,0.9640000000000001,0.6375,3,1,2,0,0.794,0.21714363909633644,114.89000000000001
327,116,5,1.5,1.0,8.89,1,0.68,2907.03,1031.24,37932,8.89,1.5,44.45,106929,79.03210000000001,13456,702.5953690000001,18.083141320025124,93.38843137254902,40.0,78.03305882352942,96.42156862745098,1.5,2.8189655172413794,0.889,0.86875,2,3,3,1,0.7195718954248367,0.34020188465407386,117.415
313,115,2,1.5,2.0,9.39,0,0.52,2939.07,1079.8500000000001,35995,0.0,3.0,18.78,97969,88.17210000000001,13225,827.9360190000001,17.69180601295413,93.73892156862745,36.00000000000001,67.04335294117647,93.94607843137254,0.75,2.7217391304347824,0.9390000000000001,0.76875,3,1,3,0,0.6529869281045751,0.2906723392883714,114.965
294,92,4,3.5,5.0,9.54,0,0.45,2804.7599999999998,877.68,27048,0.0,17.5,38.16,86436,91.01159999999999,8464,868.2506639999998,17.146428199482248,87.59137254901961,84.0,77.75482352941177,81.56862745098039,0.7,3.1956521739130435,0.954,0.3625,3,0,0,0,0.847562091503268,0.11200577125790803,111.24000000000001
323,97,1,2.5,4.0,8.58,0,0.44,2771.34,832.26,31331,0.0,10.0,8.58,104329,73.6164,9409,631.6287120000001,17.97220075561143,87.77833333333334,56.00000000000001,69.467,87.91666666666667,0.625,3.329896907216495,0.858,0.60625,2,2,0,0,0.6860555555555555,0.15134954391885178,112.68
295,112,1,2.0,5.0,8.41,0,0.41,2480.95,941.9200000000001,33040,0.0,10.0,8.41,87025,70.7281,12544,594.8233210000001,17.175564037317667,87.34098039215687,60.00000000000001,70.40458823529411,90.04901960784314,0.4,2.6339285714285716,0.841,0.61875,2,0,3,0,0.7069967320261438,0.21151001474167744,108.98499999999999
311,97,3,3.0,3.0,8.14,0,0.34,2531.54,789.58,30167,0.0,9.0,24.42,96721,66.2596,9409,539.3531440000002,17.635192088548397,84.78303921568629,60.0,68.86982352941178,86.15196078431373,1.0,3.2061855670103094,0.8140000000000001,0.53125,2,1,0,0,0.7228398692810458,0.12616910007876994,108.99
